Protein IDs,Gene names,data,term,df,sumsq,meansq,statistic,p.value,qvalue
P14843,ARO3,normed_ratio,genotype:nutrient,1,0.017719996313038777,0.017719996313038777,0.35551009286210605,0.5543699252180962,0.5752187319887123
P14843,ARO3,normed_ratio,samplingTime:genotype:nutrient,1,0.013610871795694646,0.013610871795694646,0.27307016381606825,0.6041621227049381,0.5975865922205339
P14843,ARO3,ratio,samplingTime,1,2.377021106942242,2.377021106942242,21.000151609238625,4.430067559426802e-5,2.0953298246730208e-4
P14843,ARO3,ratio,genotype,1,0.1664481676086212,0.1664481676086212,1.470511450088668,0.2323785550416659,0.34515781268846174
P14843,ARO3,ratio,nutrient,1,0.2935004833621816,0.2935004833621816,2.59297430300033,0.11520314186019433,0.20733893043694326
P14843,ARO3,ratio,samplingTime:genotype,1,0.2215776210011758,0.2215776210011758,1.9575609239014526,0.16948138722224895,0.27713877893512184
P14843,ARO3,ratio,samplingTime:nutrient,1,0.04982068610243727,0.04982068610243727,0.44014836821257247,0.5108565828231317,0.5525246206426975
P14843,ARO3,ratio,genotype:nutrient,1,0.02266237045521637,0.02266237045521637,0.2002141310375154,0.6569618910804169,0.6190546782498609
P14843,ARO3,ratio,samplingTime:genotype:nutrient,1,0.06937349746699256,0.06937349746699256,0.6128906302998911,0.4383120927158384,0.5114148270977025
P14904,APE1,intensity,samplingTime,1,1.0496680788949246,1.0496680788949246,4.073262762723478,0.05030793037665307,0.10784907258836723
P14904,APE1,intensity,genotype,1,0.9615820483353501,0.9615820483353501,3.7314427575155706,0.06050325125513606,0.12521478641040337
P14904,APE1,intensity,nutrient,1,3.163520439651092,3.163520439651092,12.276118770336844,0.0011454014453834136,0.004084503729738573
P14904,APE1,intensity,samplingTime:genotype,1,0.023685067050374816,0.023685067050374816,0.09191048445568484,0.7633334820384335,0.6511871864997583
P14904,APE1,intensity,samplingTime:nutrient,1,1.2906473083386092,1.2906473083386092,5.00838858165487,0.03085979417316678,0.07206254580901139
P14904,APE1,intensity,genotype:nutrient,1,0.13170609766513944,0.13170609766513944,0.5110887470330866,0.4788199051062165,0.5350428647829268
P14904,APE1,intensity,samplingTime:genotype:nutrient,1,0.0030031313882169274,0.0030031313882169274,0.011653725116675282,0.91457312116201,0.6838600487399682
P14904,APE1,normed_intensity,samplingTime,1,14.128159936811553,14.128159936811553,72.74193360656815,1.539277690975815e-10,2.0597205222771664e-9
P14904,APE1,normed_intensity,genotype,1,0.6839822176175476,0.6839822176175476,3.521632631888045,0.0678814265022444,0.13725714651972887
P14904,APE1,normed_intensity,nutrient,1,0.8052685478651591,0.8052685478651591,4.146101934452236,0.04838935882844184,0.10444446881692195
P14904,APE1,normed_intensity,samplingTime:genotype,1,0.10558466991141124,0.10558466991141124,0.5436258566521164,0.4652371562015075,0.5270357865075755
P14904,APE1,normed_intensity,samplingTime:nutrient,1,0.32117178168078014,0.32117178168078014,1.6536234388495323,0.2058609333211001,0.31759264927144687
P14904,APE1,normed_intensity,genotype:nutrient,1,0.004601702592058662,0.004601702592058662,0.0236928762079294,0.8784429282842301,0.6760700173243112
P14904,APE1,normed_intensity,samplingTime:genotype:nutrient,1,0.021612776667968205,0.021612776667968205,0.11127812627167448,0.7404361277930795,0.6449403061616825
P14904,APE1,normed_ratio,samplingTime,1,3.0938635422950065,3.0938635422950065,23.215525504531993,2.10911548098966e-5,1.0566400671251166e-4
P14904,APE1,normed_ratio,genotype,1,0.6158187651763711,0.6158187651763711,4.620939499651092,0.03768611298902328,0.08514829312356788
P14904,APE1,normed_ratio,nutrient,1,0.3125665391327227,0.3125665391327227,2.3454158083896215,0.13352345047976488,0.23208194770849172
P14904,APE1,normed_ratio,samplingTime:genotype,1,0.047164969651858145,0.047164969651858145,0.35391333227998695,0.5552568690441861,0.5756522830900724
P14904,APE1,normed_ratio,samplingTime:nutrient,1,0.4937642386297696,0.4937642386297696,3.7050749389651703,0.061379740962890866,0.1265391438084874
P14904,APE1,normed_ratio,genotype:nutrient,1,0.5969832926732735,0.5969832926732735,4.479603145830779,0.04057252780285844,0.09031028708430158
P14904,APE1,normed_ratio,samplingTime:genotype:nutrient,1,0.33976491665970304,0.33976491665970304,2.5495051673828484,0.11820002663801277,0.21163710316984613
P14904,APE1,ratio,samplingTime,1,0.5434766889211966,0.5434766889211966,3.6152760328650655,0.06447184624307284,0.13165175685348607
P14904,APE1,ratio,genotype,1,0.22667799208181602,0.22667799208181602,1.507890823391311,0.22663824182336267,0.3390895463461262
P14904,APE1,ratio,nutrient,1,0.044217066345790666,0.044217066345790666,0.29413754713354506,0.5905901992559324,0.5919513084172798
P14904,APE1,ratio,samplingTime:genotype,1,0.28524684361280334,0.28524684361280334,1.8974982702768814,0.1760178200648386,0.28491056035910617
P14904,APE1,ratio,samplingTime:nutrient,1,0.11959995015555615,0.11959995015555615,0.7955940744901647,0.37774846221732217,0.4709665495275473
P14904,APE1,ratio,genotype:nutrient,1,0.5905588368473256,0.5905588368473256,3.9284724669403137,0.05437499513768381,0.11490304044097936
P14904,APE1,ratio,samplingTime:genotype:nutrient,1,0.45647025069539743,0.45647025069539743,3.036498143702838,0.08909587395384025,0.16969010816566957
P14906,SEC63,intensity,samplingTime,1,32.92603605228959,32.92603605228959,45.92570425983704,3.840311694254519e-8,3.164027209918755e-7
P14906,SEC63,intensity,genotype,1,0.07040156555296712,0.07040156555296712,0.0981971068087398,0.7556322449518962,0.6495231330800539
P14906,SEC63,intensity,nutrient,1,0.35730407991589347,0.35730407991589347,0.4983728220120634,0.48430757971337024,0.5381481960346179
P14906,SEC63,intensity,samplingTime:genotype,1,0.2773298566856039,0.2773298566856039,0.38682363587099233,0.5375029390026742,0.5666805747755377
P14906,SEC63,intensity,samplingTime:nutrient,1,0.5169524908953292,0.5169524908953292,0.7210527005298009,0.4008524148988811,0.48674195380458496
P14906,SEC63,intensity,genotype:nutrient,1,0.3301665152886206,0.3301665152886206,0.46052096017770566,0.5012881845575862,0.5476813929372042
P14906,SEC63,intensity,samplingTime:genotype:nutrient,1,0.0037144667645423643,0.0037144667645423643,0.005180991171863338,0.9429772454386249,0.6874012551197077
P14906,SEC63,normed_intensity,samplingTime,1,0.9117265567221404,0.9117265567221404,6.013470750905204,0.01865658109277967,0.04719158906557216
P14906,SEC63,normed_intensity,genotype,1,0.01249079101532072,0.01249079101532072,0.0823854541391759,0.7755720385524509,0.6548189265515878
P14906,SEC63,normed_intensity,nutrient,1,2.187471826314551,2.187471826314551,14.427898089603053,4.8543006761898053e-4,0.0018766883946022485
P14906,SEC63,normed_intensity,samplingTime:genotype,1,0.1264390976327562,0.1264390976327562,0.833953787766159,0.36660347523216397,0.4626591549024587
P14906,SEC63,normed_intensity,samplingTime:nutrient,1,1.6598211941867043,1.6598211941867043,10.947675187678238,0.001989684048906262,0.00669360103535542
P14906,SEC63,normed_intensity,genotype:nutrient,1,0.02069339262833666,0.02069339262833666,0.13648731671794898,0.7137470403576058,0.6370255806470699
P14906,SEC63,normed_intensity,samplingTime:genotype:nutrient,1,9.77536871506976e-4,9.77536871506976e-4,0.006447535548237944,0.9364018101854277,0.6869241745163017
P14906,SEC63,normed_ratio,samplingTime,1,0.47838664095985484,0.47838664095985484,8.833851154808247,0.004986609901320577,0.015099615488919601
P14906,SEC63,normed_ratio,genotype,1,0.08673473994813732,0.08673473994813732,1.6016370798221014,0.2129936311172699,0.32549145151977
P14906,SEC63,normed_ratio,nutrient,1,1.9059105014512137,1.9059105014512137,35.194397674701904,5.88116671356811e-7,3.858102901720519e-6
P14906,SEC63,normed_ratio,samplingTime:genotype,1,0.20018734510335495,0.20018734510335495,3.6966442168431533,0.06166294226989071,0.12695987861530003
P14906,SEC63,normed_ratio,samplingTime:nutrient,1,0.6841033265368467,0.6841033265368467,12.63259975029868,9.90615843743681e-4,0.00358400055233507
P14906,SEC63,normed_ratio,genotype:nutrient,1,0.03057395135039955,0.03057395135039955,0.5645762492486559,0.4568205052308222,0.5222085219712913
P14906,SEC63,normed_ratio,samplingTime:genotype:nutrient,1,0.023329831724686112,0.023329831724686112,0.43080688981842896,0.515351629348044,0.5551382629929617
P14906,SEC63,ratio,samplingTime,1,10.617025456896343,10.617025456896343,76.06860175740722,8.542217434313931e-11,1.210598824949004e-9
P14906,SEC63,ratio,genotype,1,0.22614047022195816,0.22614047022195816,1.6202456554696467,0.21040631301221688,0.32248251224943647
P14906,SEC63,ratio,nutrient,1,0.4073913273965032,0.4073913273965032,2.918867320132174,0.09529952541290375,0.17873361399575133
P14906,SEC63,ratio,samplingTime:genotype,1,0.5228027547784931,0.5228027547784931,3.74576426442385,0.06003299925598269,0.1245380934578665
P14906,SEC63,ratio,samplingTime:nutrient,1,0.37696917332174634,0.37696917332174634,2.7008994220320544,0.10813040153644132,0.19717834973258408
P14906,SEC63,ratio,genotype:nutrient,1,0.02395583592201416,0.02395583592201416,0.171638181514749,0.680873322111884,0.626452452878326
P14906,SEC63,ratio,samplingTime:genotype:nutrient,1,0.10466106103135844,0.10466106103135844,0.7498729849922999,0.3916809350749525,0.48033034546484515
P14907,NSP1,intensity,samplingTime,1,33.83709821457297,33.83709821457297,70.55725528380573,2.288169408399334e-10,2.9392707062600914e-9
P14907,NSP1,intensity,genotype,1,0.16058370697858176,0.16058370697858176,0.3348498011223638,0.5660614898913542,0.580735302269334
P14907,NSP1,intensity,nutrient,1,1.0689523762275697,1.0689523762275697,2.2289838572279366,0.14328931211739288,0.2447935681857024
P14907,NSP1,intensity,samplingTime:genotype,1,0.06061061011469167,0.06061061011469167,0.12638549155872078,0.724077491746304,0.6399763951193347
P14907,NSP1,intensity,samplingTime:nutrient,1,0.8856714373577925,0.8856714373577925,1.8468056955402719,0.18176910860920575,0.2911922570468641
P14907,NSP1,intensity,genotype:nutrient,1,0.3606294638361157,0.3606294638361157,0.7519860296941223,0.3910206735831111,0.4799013279355317
P14907,NSP1,intensity,samplingTime:genotype:nutrient,1,0.0019010711688136658,0.0019010711688136658,0.003964121359345753,0.9501109244189638,0.688466311709982
P14907,NSP1,normed_intensity,samplingTime,1,1.0685126267355858,1.0685126267355858,12.53215471952147,0.0010318525644073939,0.003714510957098805
P14907,NSP1,normed_intensity,genotype,1,0.06108719734047521,0.06108719734047521,0.71646716126474,0.40234087466409607,0.48757700144626565
P14907,NSP1,normed_intensity,nutrient,1,0.02329905752127525,0.02329905752127525,0.2732652720892058,0.6040333976379992,0.5975865922205339
P14907,NSP1,normed_intensity,samplingTime:genotype,1,0.005648095107988539,0.005648095107988539,0.0662442352039707,0.7982052485694648,0.6605915635833657
P14907,NSP1,normed_intensity,samplingTime:nutrient,1,0.13820162042695427,0.13820162042695427,1.6209112052989916,0.21031448924676566,0.3224128401273781
P14907,NSP1,normed_intensity,genotype:nutrient,1,0.02882359355504995,0.02882359355504995,0.3380603326214841,0.5642133392242853,0.5796659522250106
P14907,NSP1,normed_intensity,samplingTime:genotype:nutrient,1,0.018445248728412876,0.018445248728412876,0.21633690152145424,0.644367594969534,0.6139681101419858
P14907,NSP1,normed_ratio,samplingTime,1,0.19567808307795137,0.19567808307795137,24.342675646389107,1.4616261804734622e-5,7.546339656136783e-5
P14907,NSP1,normed_ratio,genotype,1,0.01523085607846779,0.01523085607846779,1.894743568124988,0.17632472535046795,0.285252399160315
P14907,NSP1,normed_ratio,nutrient,1,0.3236419426873905,0.3236419426873905,40.261590426905165,1.5463122999080672e-7,1.1430826612636413e-6
P14907,NSP1,normed_ratio,samplingTime:genotype,1,3.1639858142451364e-4,3.1639858142451364e-4,0.03936050436229163,0.8437410877640152,0.6711252490970636
P14907,NSP1,normed_ratio,samplingTime:nutrient,1,0.1905011218317143,0.1905011218317143,23.698653145407878,1.8007727115417686e-5,9.142399518454531e-5
P14907,NSP1,normed_ratio,genotype:nutrient,1,0.0017003758914696549,0.0017003758914696549,0.21152955993797484,0.6480614540613777,0.6154359721401479
P14907,NSP1,normed_ratio,samplingTime:genotype:nutrient,1,0.0203861146172737,0.0203861146172737,2.536066216576313,0.11914453686990771,0.21288971494004447
P14907,NSP1,ratio,samplingTime,1,8.910463953508339,8.910463953508339,129.88781358589665,3.9022696062349554e-14,1.3635792268204223e-12
P14907,NSP1,ratio,genotype,1,0.06473589373165321,0.06473589373165321,0.943654981514484,0.33717748685619375,0.4409935022528707
P14907,NSP1,ratio,nutrient,1,0.23423186381925423,0.23423186381925423,3.4143973672272763,0.07203413762038444,0.14360781237499126
P14907,NSP1,ratio,samplingTime:genotype,1,0.029232201876508414,0.029232201876508414,0.4261177428978047,0.5176344798879214,0.5564193538354274
P14907,NSP1,ratio,samplingTime:nutrient,1,5.175808804394394e-4,5.175808804394394e-4,0.0075447753635401365,0.9312156371547919,0.6861227950802962
P14907,NSP1,ratio,genotype:nutrient,1,0.02533026541464217,0.02533026541464217,0.36923922361673556,0.5468538242253607,0.5708451327345198
P14907,NSP1,ratio,samplingTime:genotype:nutrient,1,0.0013052837392359855,0.0013052837392359855,0.01902711821552594,0.8909808259982697,0.6786989706061294
P14922,CYC8,intensity,samplingTime,1,33.96392423941421,33.96392423941421,23.034920446086748,2.2382454986405085e-5,1.1133636747463066e-4
P14922,CYC8,intensity,genotype,1,0.07740282984908613,0.07740282984908613,0.052495937021511827,0.8199431962053355,0.6657612564935161
P14922,CYC8,intensity,nutrient,1,9.521373742670075,9.521373742670075,6.45756023814659,0.015029841220849348,0.03919239846131201
P14922,CYC8,intensity,samplingTime:genotype,1,0.0861947030591373,0.0861947030591373,0.058458737389868294,0.8101840420015778,0.6636866467825439
P14922,CYC8,intensity,samplingTime:nutrient,1,3.7190116957612744,3.7190116957612744,2.5222980108556694,0.12012116872581231,0.21421277548176576
P14922,CYC8,intensity,genotype:nutrient,1,0.001996049922175395,0.001996049922175395,0.0013537555566200048,0.9708327353568704,0.6908630244783763
P14922,CYC8,intensity,samplingTime:genotype:nutrient,1,0.003135080049882858,0.003135080049882858,0.0021262654760417885,0.9634508719124966,0.6903356704805793
P14922,CYC8,normed_intensity,samplingTime,1,1.0911474540625041,1.0911474540625041,1.784077344352836,0.18920015331557885,0.2995314123514872
P14922,CYC8,normed_intensity,genotype,1,0.18643773925402607,0.18643773925402607,0.3048344616459288,0.5839393425532022,0.5890647647435108
P14922,CYC8,normed_intensity,nutrient,1,4.859428249982846,4.859428249982846,7.945393461740071,0.007460211338309376,0.021471895369873453
P14922,CYC8,normed_intensity,samplingTime:genotype,1,0.015018730944585309,0.015018730944585309,0.02455633060353605,0.8762659451621776,0.6756621977295306
P14922,CYC8,normed_intensity,samplingTime:nutrient,1,1.8472276460837265,1.8472276460837265,3.0203039753886585,0.0899222891332109,0.170845069669706
P14922,CYC8,normed_intensity,genotype:nutrient,1,0.14905160706561693,0.14905160706561693,0.24370637929373345,0.6242417703356438,0.6063405937127424
P14922,CYC8,normed_intensity,samplingTime:genotype:nutrient,1,0.021964365438587485,0.021964365438587485,0.0359127692743768,0.8506541168986221,0.6720736183369386
P14922,CYC8,normed_ratio,samplingTime,1,0.0034389446976155727,0.0034389446976155727,0.14526121113276655,0.7051226075331734,0.6343096620399277
P14922,CYC8,normed_ratio,genotype,1,0.280677530544,0.280677530544,11.855834161231174,0.0013614100536101228,0.004761194701784493
P14922,CYC8,normed_ratio,nutrient,1,0.39884302810050953,0.39884302810050953,16.84715120714528,1.938297935098937e-4,8.190206317710381e-4
P14922,CYC8,normed_ratio,samplingTime:genotype,1,0.04367766357682303,0.04367766357682303,1.8449468858914713,0.1819842281335378,0.29144735172451436
P14922,CYC8,normed_ratio,samplingTime:nutrient,1,0.14815489405098825,0.14815489405098825,6.25807078549858,0.016555235823314095,0.042637112837136094
P14922,CYC8,normed_ratio,genotype:nutrient,1,0.16004218808853782,0.16004218808853782,6.76019073240643,0.012996815494873202,0.034666668217511874
P14922,CYC8,normed_ratio,samplingTime:genotype:nutrient,1,0.012579804172827861,0.012579804172827861,0.5313716126999724,0.4702775739525086,0.5302693218359577
P14922,CYC8,ratio,samplingTime,1,5.737628106348418,5.737628106348418,79.31214570077726,4.889909352731841e-11,7.34405632329736e-10
P14922,CYC8,ratio,genotype,1,0.7497924294146188,0.7497924294146188,10.364499982366201,0.002550484343143659,0.008335569053653314
P14922,CYC8,ratio,nutrient,1,1.9617939002464942e-4,1.9617939002464942e-4,0.002711818904384696,0.958728030717015,0.6894276436891125
P14922,CYC8,ratio,samplingTime:genotype,1,0.33071000905988185,0.33071000905988185,4.5714570441122175,0.03867032315708039,0.08693509786413807
P14922,CYC8,ratio,samplingTime:nutrient,1,0.01685593524829982,0.01685593524829982,0.23300227333605444,0.6319379069062292,0.6092770204415509
P14922,CYC8,ratio,genotype:nutrient,1,0.21427188563751035,0.21427188563751035,2.9619143482755588,0.09297448778036506,0.1752712018872978
P14922,CYC8,ratio,samplingTime:genotype:nutrient,1,0.06132655807957842,0.06132655807957842,0.847726764366791,0.36271604352367304,0.4598954406934879
P15019,TAL1,intensity,samplingTime,1,9.500770774618761,9.500770774618761,29.962063315575634,2.5905864459271183e-6,1.5279194710609006e-5
P15019,TAL1,intensity,genotype,1,0.04317353110232226,0.04317353110232226,0.13615401351440992,0.7140808236732166,0.6371002879080926
P15019,TAL1,intensity,nutrient,1,0.8848412734849983,0.8848412734849983,2.79047572973951,0.1026340315115988,0.18934028432479144
P15019,TAL1,intensity,samplingTime:genotype,1,0.08857561470812866,0.08857561470812866,0.279336091676991,0.6000571459643961,0.5959594676965098
P15019,TAL1,intensity,samplingTime:nutrient,1,0.36620610268197024,0.36620610268197024,1.1548842399629067,0.2889690033270863,0.399159430094393
P15019,TAL1,intensity,genotype:nutrient,1,0.17244113360285573,0.17244113360285573,0.5438182107309841,0.4651587402088996,0.526975570967868
P15019,TAL1,intensity,samplingTime:genotype:nutrient,1,3.482216958368712e-5,3.482216958368712e-5,1.0981677956481504e-4,0.9916909340147104,0.6938292920482858
P15019,TAL1,normed_intensity,samplingTime,1,2.8932156980707817,2.8932156980707817,50.444329102928656,1.3511150647538203e-8,1.2164765425000227e-7
P15019,TAL1,normed_intensity,genotype,1,0.13057609094708714,0.13057609094708714,2.276644395750013,0.1391947584593936,0.2394259005858908
P15019,TAL1,normed_intensity,nutrient,1,0.0035282147013145247,0.0035282147013145247,0.061515781093534914,0.8053849047323138,0.6624794521257673
P15019,TAL1,normed_intensity,samplingTime:genotype,1,0.016022026613995103,0.016022026613995103,0.27935019983168835,0.6000479702845973,0.5959594676965098
P15019,TAL1,normed_intensity,samplingTime:nutrient,1,0.0012818730753747904,0.0012818730753747904,0.022349950377190037,0.8819111466865899,0.6769315777892545
P15019,TAL1,normed_intensity,genotype:nutrient,1,2.39905322602978e-4,2.39905322602978e-4,0.00418284162324935,0.9487550021613063,0.688101767581905
P15019,TAL1,normed_intensity,samplingTime:genotype:nutrient,1,0.009626169138232624,0.009626169138232624,0.16783596339991305,0.6842280159796671,0.6278870657936454
P15019,TAL1,normed_ratio,samplingTime,1,0.7734787696360486,0.7734787696360486,15.24711787806935,3.538534628516749e-4,0.0014130506136294445
P15019,TAL1,normed_ratio,genotype,1,0.41315006931250287,0.41315006931250287,8.14417674463688,0.006810855172455178,0.019821708498085
P15019,TAL1,normed_ratio,nutrient,1,0.195040206029339,0.195040206029339,3.8447092913636807,0.05689233772656757,0.11914778066938911
P15019,TAL1,normed_ratio,samplingTime:genotype,1,0.15628514034217117,0.15628514034217117,3.0807541860637495,0.086880645491738,0.16623193607339273
P15019,TAL1,normed_ratio,samplingTime:nutrient,1,0.19315141885632794,0.19315141885632794,3.8074767753541776,0.05805234057584218,0.12104658663026055
P15019,TAL1,normed_ratio,genotype:nutrient,1,0.2849659804358737,0.2849659804358737,5.617361543083874,0.022693865274323734,0.05574228718100241
P15019,TAL1,normed_ratio,samplingTime:genotype:nutrient,1,0.03770956211487958,0.03770956211487958,0.743345727467722,0.3937308525315655,0.48168326662757976
P15019,TAL1,ratio,samplingTime,1,2.6382284714611677,2.6382284714611677,31.198403246651527,1.8061283676250686e-6,1.0905309568149435e-5
P15019,TAL1,ratio,genotype,1,0.716773472421917,0.716773472421917,8.47621351638907,0.005856936375500623,0.017367761265106876
P15019,TAL1,ratio,nutrient,1,0.5216228335526844,0.5216228335526844,6.168457235557194,0.01729393328024066,0.04421750995308771
P15019,TAL1,ratio,samplingTime:genotype,1,0.4490975902200134,0.4490975902200134,5.310809078268896,0.026465365505052293,0.06354508803819019
P15019,TAL1,ratio,samplingTime:nutrient,1,4.510236636609313e-4,4.510236636609313e-4,0.005333585883440415,0.9421451062190269,0.6874012551197077
P15019,TAL1,ratio,genotype:nutrient,1,0.16707691583320775,0.16707691583320775,1.975770123686195,0.16755690416957325,0.27479742101535093
P15019,TAL1,ratio,samplingTime:genotype:nutrient,1,0.07012998260547434,0.07012998260547434,0.8293229720906112,0.3679238046153698,0.46368026149362435
P15108,HSC82,intensity,samplingTime,1,18.45036819594611,18.45036819594611,63.224230101046054,9.202131085165473e-10,1.0501459465352647e-8
P15108,HSC82,intensity,genotype,1,0.10893175770188866,0.10893175770188866,0.37327854062927784,0.5446790436501312,0.5695543884450689
P15108,HSC82,intensity,nutrient,1,4.1722309398900477e-4,4.1722309398900477e-4,0.001429706367790919,0.9700260921357072,0.6907751978681701
P15108,HSC82,intensity,samplingTime:genotype,1,0.015455070716132188,0.015455070716132188,0.05296018685412332,0.8191630074588485,0.6656791636303888
P15108,HSC82,intensity,samplingTime:nutrient,1,6.063067368424694e-5,6.063067368424694e-5,2.0776429085228338e-4,0.9885713208015675,0.693641727733333
P15108,HSC82,intensity,genotype:nutrient,1,0.04925811965298424,0.04925811965298424,0.16879374211997603,0.6833788037683448,0.6274275754261732
P15108,HSC82,intensity,samplingTime:genotype:nutrient,1,0.008761012692900761,0.008761012692900761,0.030021530005880693,0.8633152316529157,0.673587723806938
P15108,HSC82,normed_intensity,samplingTime,1,0.2380350782347279,0.2380350782347279,8.356394171776147,0.0061836206883920854,0.018230242827799982
P15108,HSC82,normed_intensity,genotype,1,0.03114426856924576,0.03114426856924576,1.0933421506036956,0.3020097603042191,0.4110294341301115
P15108,HSC82,normed_intensity,nutrient,1,0.8130399559795555,0.8130399559795555,28.542357706073073,3.953297112792353e-6,2.250823425906005e-5
P15108,HSC82,normed_intensity,samplingTime:genotype,1,0.08723566110084256,0.08723566110084256,3.062471192902386,0.0877882037859789,0.16763140897731837
P15108,HSC82,normed_intensity,samplingTime:nutrient,1,0.31534944036660156,0.31534944036660156,11.070570964140702,0.0018891383931928635,0.006391424898582912
P15108,HSC82,normed_intensity,genotype:nutrient,1,0.04360056971439557,0.04360056971439557,1.5306296422757206,0.22323204939257515,0.33570275273497363
P15108,HSC82,normed_intensity,samplingTime:genotype:nutrient,1,0.03452620819245074,0.03452620819245074,1.2120675954676694,0.27750420970312895,0.38871950852174886
P15108,HSC82,normed_ratio,samplingTime,1,0.021683329308716574,0.021683329308716574,2.880847688292039,0.09740773312779204,0.18175856089897136
P15108,HSC82,normed_ratio,genotype,1,0.004709856120808091,0.004709856120808091,0.625751605052813,0.4335835064149314,0.5079482059452486
P15108,HSC82,normed_ratio,nutrient,1,1.2647163298626547,1.2647163298626547,168.03024403477434,6.619213688731176e-16,4.134256054754751e-14
P15108,HSC82,normed_ratio,samplingTime:genotype,1,1.5954178498524392e-5,1.5954178498524392e-5,0.0021196725646552934,0.9635075387583387,0.6903356704805793
P15108,HSC82,normed_ratio,samplingTime:nutrient,1,0.5939111338691829,0.5939111338691829,78.90704848402318,5.238295663752772e-11,7.822238215776529e-10
P15108,HSC82,normed_ratio,genotype:nutrient,1,0.11379136740081951,0.11379136740081951,15.118323992453547,3.7174856851088695e-4,0.0014757541756616772
P15108,HSC82,normed_ratio,samplingTime:genotype:nutrient,1,0.06277517432331324,0.06277517432331324,8.34031127123766,0.006228927813420127,0.018348256879249878
P15108,HSC82,ratio,samplingTime,1,7.024184596180173,7.024184596180173,103.13786255446992,1.2346597697926147e-12,2.6839652319961937e-11
P15108,HSC82,ratio,genotype,1,0.01859171898049994,0.01859171898049994,0.2729868685263333,0.6042170956916812,0.5975865922205339
P15108,HSC82,ratio,nutrient,1,0.005453458336746082,0.005453458336746082,0.08007449529269436,0.7786557957592082,0.6552782825402582
P15108,HSC82,ratio,samplingTime:genotype,1,0.05871201327467989,0.05871201327467989,0.8620832030401303,0.3587256619279203,0.45683510725140264
P15108,HSC82,ratio,samplingTime:nutrient,1,0.10677633828724901,0.10677633828724901,1.567823731216957,0.21779549067731468,0.33024101835429753
P15108,HSC82,ratio,genotype:nutrient,1,0.06797585870390929,0.06797585870390929,0.9981065668232095,0.3237747282056178,0.42944434003479104
P15108,HSC82,ratio,samplingTime:genotype:nutrient,1,0.16837025666155572,0.16837025666155572,2.472222668986208,0.12375148116917854,0.21918501382353173
P15180,KRS1,intensity,samplingTime,1,41.65037898869212,41.65037898869212,82.95581321431051,2.6607771124078573e-11,4.2111948649400593e-10
P15180,KRS1,intensity,genotype,1,0.052565794783369146,0.052565794783369146,0.10469624429335544,0.7479508233065889,0.6475652720749443
P15180,KRS1,intensity,nutrient,1,0.005820779082657816,0.005820779082657816,0.011593350986645852,0.9147938155796178,0.6839270125278175
P15180,KRS1,intensity,samplingTime:genotype,1,0.15190315592513595,0.15190315592513595,0.3025482633185893,0.5853478383819932,0.5894718934103277
P15180,KRS1,intensity,samplingTime:nutrient,1,0.019612299633594506,0.019612299633594506,0.03906217193243948,0.8443265086649312,0.6711252490970636
P15180,KRS1,intensity,genotype:nutrient,1,0.6823062114719769,0.6823062114719769,1.3589616231151256,0.25062181873019634,0.3632999518726547
P15180,KRS1,intensity,samplingTime:genotype:nutrient,1,0.03543027737775453,0.03543027737775453,0.0705671243250435,0.7918772202755542,0.6589629150216022
P15180,KRS1,normed_intensity,samplingTime,1,2.7903461286800355,2.7903461286800355,34.54832287176114,7.020523032839946e-7,4.54690813555383e-6
P15180,KRS1,normed_intensity,genotype,1,0.14656879460640487,0.14656879460640487,1.8147232656696566,0.18552511875365144,0.2956202349696002
P15180,KRS1,normed_intensity,nutrient,1,0.9169121021050234,0.9169121021050234,11.352632930716247,0.0016781847489694647,0.005744797918152955
P15180,KRS1,normed_intensity,samplingTime:genotype,1,0.04783368874503986,0.04783368874503986,0.5922468563757389,0.44607258225559854,0.5161902235207643
P15180,KRS1,normed_intensity,samplingTime:nutrient,1,0.5032346238506038,0.5032346238506038,6.230736784351653,0.016776889158995046,0.04311747552600605
P15180,KRS1,normed_intensity,genotype:nutrient,1,0.1562376534662412,0.1562376534662412,1.9344370367526482,0.17196318291961296,0.2801761144826074
P15180,KRS1,normed_intensity,samplingTime:genotype:nutrient,1,0.009219323786660797,0.009219323786660797,0.11414790859352489,0.7372371183920401,0.6437127675377416
P15180,KRS1,normed_ratio,samplingTime,1,0.8867900242048601,0.8867900242048601,110.03019904747708,4.780469067584955e-13,1.1609533921084924e-11
P15180,KRS1,normed_ratio,genotype,1,0.03340727360662223,0.03340727360662223,4.14507252476829,0.048415906806147935,0.10449095917941782
P15180,KRS1,normed_ratio,nutrient,1,0.7764842920607643,0.7764842920607643,96.34380053980877,3.2953137333991e-12,6.448771664015854e-11
P15180,KRS1,normed_ratio,samplingTime:genotype,1,0.0055030628155202516,0.0055030628155202516,0.6828032346274836,0.41352496941365513,0.49473929131773337
P15180,KRS1,normed_ratio,samplingTime:nutrient,1,0.31469825664296586,0.31469825664296586,39.04679898645367,2.1126107540250257e-7,1.520752507737898e-6
P15180,KRS1,normed_ratio,genotype:nutrient,1,0.06194021313336575,0.06194021313336575,7.68535255707045,0.008411201290465964,0.023856057617528594
P15180,KRS1,normed_ratio,samplingTime:genotype:nutrient,1,0.01385376519387669,0.01385376519387669,1.718932893055551,0.19730749517724727,0.30854974362425597
